lat,lng,median_home_value,median_household_income,occupied_housing_units,population,Zip,City,State,Median_Home_Value_Z,Top_Tier_Median_Home_Value,Bottom_Tier_Median_Home_Value
35.11,-80.7,212100.0,63846.0,15260.0,39586.0,28105,Matthews,NC,339900.0,419900.0,0.0
33.9,-117.8,663000.0,108008.0,15722.0,46564.0,92886,Yorba Linda,CA,999694.0,1575000.0,0.0
26.45,-80.19,158700.0,47124.0,12146.0,22088.0,33446,Delray Beach,FL,259900.0,649000.0,94749.5
36.33,-115.29,218100.0,80013.0,14588.0,43072.0,89131,Las Vegas,NV,364999.5,490000.0,0.0
39.16,-84.59,105800.0,40379.0,15536.0,36111.0,45211,Cincinnati,OH,101400.0,0.0,84900.0
39.85,-86.27,115300.0,40046.0,16070.0,38095.0,46254,Indianapolis,IN,135250.0,0.0,0.0
36.06,-115.09,166100.0,52417.0,15006.0,36922.0,89014,Henderson,NV,300000.0,400000.0,169888.0
28.48,-82.51,135600.0,48382.0,14442.0,37129.0,34609,Spring Hill,FL,199999.0,329518.0,139900.0
30.16,-81.75,150400.0,52800.0,14871.0,38920.0,32073,Orange Park,FL,199900.0,374450.0,135000.0
35.17,-78.9,150400.0,47308.0,13767.0,34567.0,28311,Fayetteville,NC,144000.0,236900.0,61000.0
33.74,-117.04,144200.0,38770.0,15291.0,39457.0,92545,Hemet,CA,285000.0,0.0,253900.0
42.97,-87.9,153900.0,53646.0,15960.0,35149.0,53207,Milwaukee,WI,174900.0,0.0,149900.0
42.49,-71.16,363100.0,75138.0,15933.0,38903.0,01801,Woburn,MA,469000.0,0.0,0.0
32.96,-96.98,281500.0,110445.0,13808.0,38666.0,75019,Coppell,TX,479500.0,505900.0,0.0
44.0,-121.3,285300.0,53444.0,24589.0,58993.0,97701,Bend,OR,419995.0,644950.0,309000.0
31.1,-97.4,137700.0,62939.0,12645.0,31545.0,76502,Temple,TX,199900.0,229900.0,0.0
42.98,-85.71,108400.0,40808.0,15700.0,39994.0,49504,Grand Rapids,MI,171200.0,0.0,124900.0
30.6,-81.5,254400.0,62932.0,13353.0,31008.0,32034,Fernandina Beach,FL,389900.0,465000.0,0.0
33.4,-111.63,111100.0,46168.0,14074.0,34762.0,85208,Mesa,AZ,232500.0,0.0,194900.0
40.7,-73.97,636900.0,44688.0,14690.0,40366.0,11205,New York,NY,844500.0,942500.0,0.0
33.6,-117.4,181100.0,49942.0,14664.0,50216.0,92530,Lake Elsinore,CA,369450.0,525000.0,256974.5
28.1,-81.6,95400.0,33055.0,12192.0,33804.0,33844,Haines City,FL,219700.0,240324.0,96000.0
41.57,-90.46,175000.0,70360.0,14254.0,34754.0,52722,Bettendorf,IA,342000.0,389900.0,0.0
41.76,-88.3,123500.0,43868.0,21202.0,76573.0,60505,Aurora,IL,148950.0,0.0,134900.0
39.5,-77.5,267400.0,69948.0,14641.0,38847.0,21702,Frederick,MD,384900.0,0.0,239900.0
35.9,-79.2,333400.0,69349.0,13477.0,36139.0,27516,Chapel Hill,NC,425000.0,475000.0,0.0
37.52,-121.9,891100.0,143949.0,15631.0,50031.0,94539,Fremont,CA,1385000.0,1699800.0,0.0
37.77,-122.39,719700.0,114439.0,13736.0,26599.0,94107,San Francisco,CA,1195000.0,1787000.0,0.0
40.46,-79.84,88800.0,50234.0,15525.0,34580.0,15235,Penn Hills,PA,99900.0,279000.0,72999.5
41.5,-87.0,174600.0,55374.0,15360.0,39687.0,46383,Valparaiso,IN,245000.0,399900.0,135000.0
30.0,-90.21,173700.0,55614.0,15906.0,40150.0,70003,Metairie,LA,234900.0,303499.5,0.0
45.51,-122.43,202300.0,43071.0,14454.0,36693.0,97030,Gresham,OR,325000.0,0.0,293450.0
37.9,-84.6,156100.0,49537.0,15107.0,40503.0,40356,Nicholasville,KY,242400.0,414904.0,116000.0
39.8,-85.8,144500.0,57821.0,14916.0,38543.0,46140,Greenfield,IN,187325.0,280945.0,0.0
28.02,-80.67,113500.0,49009.0,15458.0,41870.0,32907,Palm Bay,FL,184450.0,0.0,154900.0
34.9,-85.1,146300.0,54967.0,15139.0,41029.0,30736,Ringgold,GA,217246.0,309900.0,0.0
37.76,-122.16,366400.0,56944.0,14757.0,39016.0,94605,Oakland,CA,639000.0,0.0,525000.0
33.87,-118.07,591800.0,89113.0,15604.0,49399.0,90703,Cerritos,CA,765000.0,0.0,0.0
40.3,-86.9,123000.0,52439.0,15372.0,39373.0,47909,Lafayette,IN,184900.0,253000.0,0.0
40.52,-74.4,307500.0,85152.0,15630.0,44621.0,08817,Edison,NJ,315000.0,0.0,249000.0
45.45,-122.7,344800.0,77756.0,16173.0,38709.0,97219,Portland,OR,535000.0,674950.0,0.0
38.86,-77.05,585600.0,110092.0,13111.0,22543.0,22202,Arlington,VA,547000.0,0.0,0.0
25.6,-80.4,165900.0,55559.0,14536.0,53191.0,33177,South Miami Heights,FL,324900.0,459500.0,0.0
40.7,-111.94,158600.0,42514.0,16564.0,53077.0,84119,West Valley City,UT,259000.0,0.0,239900.0
29.72,-95.38,191700.0,41983.0,12802.0,32692.0,77004,Houston,TX,365000.0,411250.0,0.0
38.34,-122.7,300400.0,56543.0,15847.0,43170.0,94928,Rohnert Park,CA,545000.0,0.0,399900.0
41.62,-87.84,265700.0,77780.0,15114.0,38723.0,60462,Orland Park,IL,279350.0,399900.0,149450.0
29.93,-95.54,133300.0,62610.0,15341.0,45847.0,77064,Houston,TX,212450.0,0.0,0.0
33.38,-111.88,151700.0,42649.0,15628.0,37275.0,85202,Mesa,AZ,214900.0,0.0,150000.0
39.02,-84.56,181100.0,67235.0,15464.0,38940.0,41017,Edgewood,KY,259900.0,0.0,0.0
33.3,-117.5,704100.0,75681.0,14109.0,34464.0,92672,San Clemente,CA,1250000.0,1480000.0,0.0
38.1,-79.1,186100.0,45044.0,15406.0,35499.0,24401,Staunton,VA,209900.0,367450.0,114950.0
29.39,-98.64,79000.0,36980.0,14643.0,46077.0,78227,San Antonio,TX,120000.0,0.0,110902.0
33.1,-117.25,641100.0,100100.0,15184.0,40747.0,92009,Carlsbad,CA,845000.0,1140000.0,419000.0
37.1,-113.7,233700.0,55418.0,12402.0,35770.0,84790,Saint George,UT,361500.0,512450.0,219450.0
42.12,-87.84,486400.0,100520.0,15547.0,39936.0,60062,Northbrook,IL,567000.0,599000.0,0.0
39.26,-76.62,224600.0,63805.0,14947.0,33568.0,21230,Baltimore,MD,275000.0,475000.0,0.0
32.24,-110.9,145600.0,31290.0,15780.0,32666.0,85712,Tucson,AZ,184900.0,0.0,115000.0
30.4,-88.76,153300.0,59528.0,14043.0,36952.0,39564,Ocean Springs,MS,199000.0,269000.0,0.0
44.7,-91.5,167700.0,51413.0,15323.0,38803.0,54701,Eau Claire,WI,219900.0,309900.0,0.0
40.2,-76.3,216800.0,67111.0,16348.0,42626.0,17543,Warwick,PA,349900.0,399000.0,0.0
37.63,-77.5,172200.0,44224.0,14962.0,34198.0,23228,Laurel,VA,212052.5,0.0,145000.0
34.09,-83.94,190000.0,70015.0,12810.0,39812.0,30519,Buford,GA,325000.0,399900.0,0.0
37.65,-121.86,793800.0,117475.0,14818.0,40884.0,94566,Pleasanton,CA,1250950.0,0.0,0.0
33.93,-84.4,351000.0,73434.0,14330.0,30348.0,30328,Sandy Springs,GA,499900.0,575000.0,140000.0
43.02,-88.01,137800.0,42199.0,15688.0,34725.0,53214,West Allis,WI,134900.0,0.0,129900.0
39.99,-83.0,193000.0,21086.0,14697.0,35495.0,43201,Columbus,OH,349999.5,415000.0,0.0
42.01,-87.69,251400.0,48918.0,15819.0,45274.0,60645,Chicago,IL,219900.0,399900.0,125949.5
45.0,-93.1,173500.0,44040.0,15815.0,41649.0,55117,Saint Paul,MN,199900.0,0.0,164950.0
30.3,-90.9,207900.0,88494.0,12320.0,36084.0,70769,Prairieville,LA,275500.0,309950.0,0.0
37.73,-121.43,225400.0,63374.0,15467.0,49859.0,95376,Tracy,CA,443607.5,485475.0,0.0
43.07,-87.89,287000.0,50619.0,15460.0,35406.0,53211,Milwaukee,WI,394900.0,482000.0,0.0
34.0,-117.98,458800.0,76663.0,16188.0,54013.0,91745,Hacienda Heights,CA,666812.0,0.0,464000.0
27.26,-82.52,163200.0,43312.0,15058.0,30268.0,34231,Sarasota,FL,287000.0,694000.0,158950.0
29.5,-95.0,134100.0,66129.0,13912.0,38806.0,77539,Dickinson,TX,229900.0,346487.5,133500.0
33.56,-112.1,188200.0,38130.0,15001.0,37743.0,85021,Phoenix,AZ,346500.0,549000.0,174550.0
28.73,-81.51,180900.0,63347.0,14677.0,41769.0,32712,Apopka,FL,300000.0,362000.0,0.0
34.23,-119.06,474600.0,85479.0,15623.0,42901.0,93010,Camarillo,CA,645990.0,1084950.0,0.0
42.47,-70.94,237400.0,37275.0,16858.0,45139.0,01902,Lynn,MA,299900.0,0.0,279974.0
42.1,-79.3,70500.0,35997.0,17097.0,40730.0,14701,Jamestown,NY,69900.0,179000.0,37020.0
34.9,-92.1,108500.0,42377.0,15037.0,37979.0,72076,Jacksonville,AR,122500.0,219900.0,74900.0
42.1,-88.07,359400.0,92212.0,15599.0,38585.0,60067,Palatine,IL,367900.0,489900.0,130500.0
39.74,-75.67,252900.0,70567.0,15548.0,38442.0,19808,Wilmington,DE,249950.0,390000.0,104950.0
34.2,-120.0,634000.0,56669.0,15606.0,53217.0,93117,Goleta,CA,859950.0,1476000.0,0.0
38.7,-121.1,472900.0,119382.0,13242.0,38797.0,95762,El Dorado Hills,CA,775995.0,798500.0,0.0
39.5,-119.83,294300.0,52516.0,15549.0,33395.0,89509,Reno,NV,466750.0,613500.0,0.0
37.81,-122.24,666600.0,72848.0,15190.0,29287.0,94610,Oakland,CA,895000.0,0.0,0.0
38.85,-76.88,214400.0,61188.0,15324.0,40054.0,20747,District Heights,MD,234950.0,0.0,230000.0
38.35,-75.53,173800.0,48904.0,14937.0,38491.0,21804,Salisbury,MD,147500.0,0.0,109900.0
41.48,-87.32,130400.0,48865.0,15265.0,38340.0,46410,Merrillville,IN,146250.0,0.0,127200.0
39.39,-76.49,242100.0,69219.0,15738.0,38474.0,21236,Nottingham,MD,238450.0,0.0,168950.0
28.4,-81.32,145100.0,48110.0,11428.0,37401.0,32824,Orlando,FL,289480.0,330345.0,0.0
26.62,-80.09,92100.0,32319.0,14692.0,40748.0,33461,Palm Springs,FL,169950.0,0.0,72500.0
33.63,-117.61,474800.0,98821.0,15530.0,43792.0,92688,Rancho Santa Margarita,CA,615000.0,0.0,424900.0
37.77,-122.22,267300.0,38305.0,14826.0,50294.0,94601,Oakland,CA,550000.0,0.0,549000.0
43.2,-89.2,217800.0,70122.0,14066.0,36294.0,53590,Sun Prairie,WI,304900.0,375000.0,0.0
33.99,-118.08,330000.0,57605.0,16564.0,62928.0,90660,Pico Rivera,CA,484450.0,0.0,459000.0
42.29,-83.49,196400.0,88853.0,14712.0,41025.0,48188,Canton,MI,313000.0,365000.0,0.0
37.1,-121.7,606900.0,95047.0,14904.0,45579.0,95037,Morgan Hill,CA,999000.0,0.0,820700.0
25.6,-80.6,232800.0,63773.0,13200.0,43620.0,33196,The Hammocks,FL,359000.0,439000.0,165000.0
35.1,-119.2,239000.0,86026.0,13542.0,40829.0,93311,Bakersfield,CA,329975.0,363000.0,0.0
25.77,-80.2,168100.0,22813.0,12087.0,26108.0,33130,Miami,FL,465000.0,595000.0,0.0
41.64,-70.94,213300.0,34259.0,17884.0,43087.0,02740,New Bedford,MA,219900.0,0.0,189900.0
40.6,-73.64,497700.0,91984.0,16489.0,37280.0,11561,Long Beach,NY,598500.0,810000.0,275000.0
40.65,-75.22,149300.0,45441.0,15140.0,41570.0,18042,Easton,PA,129900.0,505000.0,107000.0
38.13,-85.58,162400.0,64342.0,14124.0,35427.0,40291,Louisville,KY,235000.0,283850.0,0.0
39.4,-74.6,241300.0,71316.0,14917.0,42532.0,08234,Egg Harbor,NJ,215000.0,325000.0,91650.0
41.84,-73.13,180000.0,51799.0,15289.0,36482.0,06790,Torrington,CT,139450.0,0.0,129900.0
39.46,-77.34,276200.0,72646.0,14608.0,35293.0,21701,Frederick,MD,317000.0,0.0,263750.0
25.75,-80.27,357500.0,52316.0,15770.0,37456.0,33134,Coral Gables,FL,589500.0,750000.0,0.0
37.3,-80.1,178200.0,52924.0,14847.0,37761.0,24153,Salem,VA,189900.0,329500.0,0.0
40.11,-88.24,124100.0,22470.0,13753.0,36964.0,61820,Champaign,IL,129950.0,0.0,68900.0
31.9,-102.34,118000.0,56235.0,15209.0,39056.0,79762,Odessa,TX,226400.0,0.0,0.0
42.01,-88.09,257100.0,72939.0,16019.0,39188.0,60193,Schaumburg,IL,249900.0,379900.0,149900.0
36.3,-94.0,127300.0,44374.0,14344.0,38455.0,72756,Rogers,AR,230000.0,370000.0,0.0
40.28,-74.35,428200.0,105943.0,14645.0,42508.0,07726,Manalapan,NJ,455995.0,734000.0,239000.0
29.81,-95.52,130600.0,38159.0,14741.0,45275.0,77080,Houston,TX,319900.0,334450.0,0.0
33.8,-84.03,145000.0,60819.0,13612.0,41517.0,30039,Snellville,GA,219000.0,350000.0,150000.0
39.61,-119.71,221100.0,79313.0,13131.0,36867.0,89436,Sparks,NV,395000.0,520000.0,0.0
26.4,-81.7,225900.0,59383.0,9899.0,20830.0,33928,Estero,FL,335000.0,439900.0,176450.0
39.6,-75.7,263900.0,83056.0,14226.0,39194.0,19701,Bear,DE,277000.0,397450.0,76400.0
34.2,-84.8,139000.0,44141.0,13641.0,38085.0,30120,Cartersville,GA,209900.0,399900.0,134900.0
35.19,-80.75,114400.0,33781.0,14777.0,38457.0,28212,Charlotte,NC,175000.0,0.0,0.0
37.2,-113.6,201400.0,42383.0,13686.0,39131.0,84770,Saint George,UT,325000.0,523566.5,198000.0
40.25,-77.02,234900.0,81959.0,13345.0,32815.0,17050,Hampden,PA,346195.0,360900.0,0.0
28.29,-80.75,162100.0,59803.0,14830.0,36374.0,32955,Rockledge,FL,279900.0,405000.0,139000.0
47.3,-122.1,287600.0,70877.0,14129.0,39816.0,98092,Auburn,WA,424997.5,786975.0,336997.5
26.45,-80.1,139400.0,49810.0,13608.0,29754.0,33445,Delray Beach,FL,214900.0,569900.0,131000.0
35.6,-78.5,150400.0,57581.0,13557.0,36357.0,27520,Clayton,NC,247900.0,373439.0,170000.0
33.0,-117.01,495800.0,93750.0,16164.0,47904.0,92064,Poway,CA,844500.0,1279000.0,0.0
26.8,-81.8,83000.0,39498.0,13444.0,28666.0,33917,North Fort Myers,FL,207290.0,399000.0,136000.0
40.5,-86.2,85100.0,37072.0,15299.0,37633.0,46901,Kokomo,IN,89000.0,0.0,0.0
33.47,-82.22,156000.0,58601.0,10582.0,30415.0,30813,Grovetown,GA,208367.5,252715.0,0.0
41.67,-73.86,267600.0,80250.0,15593.0,42810.0,12603,Poughkeepsie,NY,254950.0,0.0,225000.0
41.9,-87.74,174200.0,30971.0,19703.0,64267.0,60651,Chicago,IL,199900.0,0.0,105300.0
32.54,-84.92,154300.0,58447.0,14444.0,35177.0,31909,Columbus,GA,155100.0,0.0,0.0
30.2,-85.5,142800.0,50665.0,14428.0,38425.0,32404,Panama City,FL,206587.5,349900.0,124950.0
42.33,-71.04,398200.0,68724.0,15191.0,31799.0,02127,Boston,MA,825000.0,899000.0,0.0
33.88,-117.96,444100.0,65330.0,15849.0,51767.0,92833,Fullerton,CA,629450.0,0.0,0.0
26.72,-80.13,72300.0,31881.0,14091.0,29156.0,33417,Century Village,FL,83900.0,0.0,70000.0
39.83,-89.65,80700.0,39486.0,16414.0,37281.0,62702,Springfield,IL,74900.0,0.0,62500.0
33.12,-96.69,292300.0,131878.0,10057.0,30347.0,75013,Allen,TX,469995.0,491594.5,0.0
33.2,-117.37,426200.0,49534.0,15218.0,40375.0,92054,Oceanside,CA,775000.0,931772.5,0.0
26.84,-80.09,259200.0,58876.0,14668.0,32570.0,33410,Palm Beach Gardens,FL,449000.0,645000.0,183990.0
33.23,-111.8,300100.0,96558.0,12281.0,36908.0,85249,Chandler,AZ,418500.0,479900.0,0.0
42.95,-87.94,154300.0,46939.0,15858.0,37701.0,53221,Milwaukee,WI,149900.0,0.0,129900.0
38.59,-121.41,215900.0,37605.0,14980.0,31084.0,95825,Arden-Arcade,CA,249700.0,0.0,0.0
39.75,-75.59,177100.0,41980.0,15268.0,40937.0,19805,Wilmington,DE,125000.0,0.0,99000.0
40.12,-83.14,304500.0,94704.0,14025.0,37626.0,43017,Dublin,OH,459900.0,499990.0,0.0
33.99,-117.82,525400.0,88819.0,15039.0,46457.0,91765,Diamond Bar,CA,739000.0,1319000.0,370000.0
45.3,-93.3,242800.0,91222.0,15010.0,45967.0,55304,Andover,MN,362900.0,449900.0,0.0
36.5,-80.6,102100.0,33922.0,15886.0,38374.0,27030,Mount Airy,NC,135000.0,232950.0,0.0
26.45,-80.13,95500.0,36832.0,13904.0,23443.0,33484,Delray Beach,FL,149000.0,0.0,119400.0
27.72,-97.35,110600.0,45708.0,14340.0,36003.0,78412,Corpus Christi,TX,167500.0,365000.0,0.0
33.41,-84.3,135000.0,54757.0,12823.0,38569.0,30228,Hampton,GA,208870.0,382702.5,135000.0
43.18,-86.28,99800.0,42926.0,15497.0,36308.0,49441,Norton Shores,MI,129900.0,259450.0,0.0
35.26,-81.15,123600.0,38208.0,14866.0,36270.0,28054,Gastonia,NC,180450.0,332000.0,0.0
39.05,-94.41,112600.0,51375.0,14903.0,33858.0,64055,Independence,MO,137750.0,0.0,104900.0
36.02,-80.29,131000.0,46103.0,13923.0,34138.0,27127,Winston-Salem,NC,157000.0,233990.0,69400.0
41.92,-88.13,242000.0,76033.0,15145.0,42656.0,60188,Carol Stream,IL,259900.0,342450.0,0.0
40.47,-88.99,116000.0,42307.0,15935.0,36105.0,61701,Bloomington,IL,99999.0,249900.0,75000.0
36.3,-76.3,171700.0,46110.0,14978.0,40699.0,27909,Elizabeth City,NC,165000.0,0.0,0.0
39.64,-84.27,139400.0,51265.0,15246.0,36784.0,45342,Miamisburg,OH,155900.0,214990.0,0.0
30.3,-87.4,147100.0,42148.0,12043.0,28996.0,32507,Pensacola,FL,320750.0,416500.0,0.0
32.4,-96.8,137500.0,59385.0,13320.0,37966.0,75165,Waxahachie,TX,268000.0,359578.5,0.0
40.5,-112.3,176800.0,61447.0,13544.0,44310.0,84074,Tooele,UT,289900.0,0.0,240000.0
32.24,-110.92,176900.0,33058.0,15955.0,32853.0,85716,Tucson,AZ,222500.0,375000.0,145000.0
33.31,-111.74,212100.0,87508.0,12721.0,38332.0,85295,Gilbert,AZ,317000.0,425000.0,0.0
34.0,-83.7,130400.0,53266.0,13259.0,37837.0,30680,Winder,GA,209999.0,432000.0,149900.0
39.44,-76.64,351100.0,82649.0,15435.0,36465.0,21093,Lutherville Timonium,MD,385000.0,472400.0,0.0
28.67,-81.42,154100.0,49257.0,14777.0,34862.0,32714,Altamonte Springs,FL,199450.0,369950.0,115000.0
36.84,-119.83,306500.0,65678.0,15409.0,36731.0,93711,Fresno,CA,419894.0,475000.0,0.0
33.6,-116.8,141700.0,43726.0,15275.0,44734.0,92544,Hemet,CA,285000.0,0.0,254999.0
32.01,-102.2,214200.0,76543.0,13440.0,32854.0,79707,Midland,TX,380000.0,0.0,0.0
38.75,-90.73,216000.0,84333.0,14826.0,43360.0,63368,O Fallon,MO,269950.0,319900.0,0.0
33.33,-111.74,220200.0,81710.0,12044.0,36799.0,85296,Gilbert,AZ,310000.0,456247.5,197950.0
45.03,-123.01,202100.0,51289.0,14446.0,38663.0,97303,Keizer,OR,289900.0,375000.0,0.0
29.8,-95.5,230300.0,46987.0,14152.0,41989.0,77055,Houston,TX,615000.0,649000.0,0.0
41.14,-104.79,163200.0,48750.0,15288.0,35484.0,82001,Cheyenne,WY,236900.0,354900.0,180000.0
30.48,-90.1,222400.0,62889.0,12039.0,31133.0,70433,Covington,LA,316641.5,429500.0,117900.0
37.95,-121.96,390000.0,81144.0,15574.0,41249.0,94521,Concord,CA,635000.0,0.0,599950.0
40.13,-75.33,172700.0,48791.0,15361.0,41753.0,19401,Norristown,PA,139900.0,0.0,99900.0
36.3,-79.7,111700.0,40542.0,16120.0,39351.0,27320,Reidsville,NC,148900.0,229450.0,54900.0
38.14,-85.69,121700.0,39601.0,15331.0,38032.0,40219,Louisville,KY,154900.0,0.0,0.0
44.94,-93.22,191900.0,56989.0,14765.0,32112.0,55406,Minneapolis,MN,258000.0,0.0,0.0
33.42,-86.79,260600.0,53846.0,15500.0,36408.0,35216,Vestavia Hills,AL,297000.0,0.0,0.0
47.44,-122.12,302200.0,77780.0,15395.0,41938.0,98058,Renton,WA,499950.0,0.0,329900.0
35.7,-80.2,122700.0,37244.0,15541.0,39787.0,27292,Lexington,NC,146900.0,329900.0,0.0
44.7,-93.5,215600.0,79592.0,13962.0,40416.0,55379,Shakopee,MN,302450.0,418000.0,195000.0
41.57,-87.78,213900.0,69734.0,15611.0,38161.0,60477,Tinley Park,IL,194995.0,369000.0,134900.0
30.18,-97.74,106500.0,41721.0,12794.0,42820.0,78744,Austin,TX,265995.0,0.0,222749.5
41.47,-81.51,232700.0,74054.0,14331.0,34057.0,44122,Shaker Heights,OH,274900.0,369900.0,59900.0
28.6,-100.3,86700.0,31214.0,15162.0,53040.0,78852,Eagle Pass,TX,149950.0,0.0,0.0
42.59,-71.81,191100.0,45363.0,15175.0,40337.0,01420,Fitchburg,MA,219900.0,0.0,185400.0
36.1,-94.1,191600.0,35759.0,12943.0,28261.0,72703,Fayetteville,AR,378750.0,473250.0,0.0
43.15,-88.13,230400.0,71603.0,14580.0,35651.0,53051,Menomonee Falls,WI,359900.0,492900.0,0.0
33.82,-84.55,177900.0,67955.0,13665.0,37088.0,30126,Mableton,GA,266782.0,372200.0,119900.0
29.9,-91.9,90000.0,40663.0,15327.0,42022.0,70560,New Iberia,LA,117500.0,0.0,62600.0
42.08,-87.82,406300.0,83914.0,14818.0,39105.0,60025,Glenview,IL,479000.0,564900.0,0.0
41.12,-74.05,395200.0,60549.0,15078.0,59048.0,10977,Ramapo,NY,499000.0,675000.0,0.0
35.02,-78.99,114200.0,45190.0,14771.0,37147.0,28304,Fayetteville,NC,105336.0,208450.0,65000.0
42.41,-71.05,314400.0,49368.0,15492.0,41550.0,02149,Everett,MA,449000.0,0.0,0.0
25.92,-81.7,494700.0,69676.0,8200.0,16407.0,34145,Marco Island,FL,605000.0,925000.0,205000.0
29.64,-95.65,159100.0,72232.0,14948.0,49906.0,77498,Sugar Land,TX,305000.0,464992.5,0.0
40.62,-74.25,286700.0,61004.0,15615.0,41970.0,07036,Linden,NJ,293650.0,0.0,259900.0
33.76,-118.36,945900.0,118860.0,15618.0,41804.0,90275,Rancho Palos Verdes,CA,1350000.0,1496250.0,0.0
34.8,-106.8,133100.0,43330.0,14971.0,44075.0,87031,Los Lunas,NM,189900.0,314900.0,130000.0
45.09,-93.0,218700.0,68618.0,15122.0,37759.0,55110,White Bear Lake,MN,314900.0,0.0,0.0
28.0,-82.38,92300.0,29130.0,14245.0,39222.0,33610,Tampa,FL,155450.0,0.0,135000.0
29.58,-98.48,188700.0,64741.0,15390.0,35120.0,78232,San Antonio,TX,285350.0,310000.0,0.0
39.7,-83.9,131400.0,49370.0,14876.0,37247.0,45385,Xenia,OH,151500.0,318247.5,69950.0
33.68,-112.1,128900.0,51919.0,15117.0,37140.0,85027,Phoenix,AZ,215000.0,0.0,159900.0
26.27,-81.72,325200.0,73875.0,10862.0,25756.0,34119,Naples,FL,459900.0,798000.0,224900.0
42.7,-84.52,85400.0,39007.0,15333.0,34560.0,48910,Lansing,MI,78950.0,0.0,69900.0
33.02,-117.14,618400.0,120106.0,13019.0,39337.0,92127,San Diego,CA,1099450.0,1400000.0,0.0
41.59,-87.17,141500.0,54264.0,14794.0,38691.0,46368,Portage,IN,188900.0,0.0,136500.0
37.27,-121.84,512200.0,86547.0,15002.0,42989.0,95136,San Jose,CA,868888.0,0.0,0.0
40.7,-73.62,333400.0,53669.0,16033.0,56435.0,11550,Hempstead,NY,349999.0,0.0,275000.0
42.8,-83.7,162200.0,62807.0,14416.0,36738.0,48430,Fenton,MI,265000.0,299900.0,0.0
31.2,-98.0,104300.0,54493.0,13149.0,35534.0,76522,Copperas Cove,TX,159000.0,221622.0,74900.0
34.21,-118.4,339100.0,43301.0,15357.0,56343.0,91605,Los Angeles,CA,579000.0,0.0,0.0
44.07,-123.0,178800.0,37409.0,15363.0,36874.0,97477,Springfield,OR,255000.0,0.0,211000.0
45.59,-122.71,265200.0,53972.0,13710.0,31438.0,97217,Portland,OR,449900.0,550000.0,287450.0
42.31,-71.12,392800.0,75730.0,15147.0,35401.0,02130,Boston,MA,665000.0,770000.0,0.0
31.6,-110.2,167700.0,53510.0,14743.0,34727.0,85635,Sierra Vista,AZ,159000.0,265950.0,0.0
40.0,-75.17,46600.0,24233.0,14085.0,36268.0,19132,Philadelphia,PA,49950.0,0.0,45000.0
33.51,-112.1,113400.0,30753.0,13420.0,37644.0,85015,Phoenix,AZ,239000.0,0.0,153000.0
41.55,-72.09,186800.0,49620.0,15399.0,37541.0,06360,Norwich,CT,149000.0,0.0,129950.0
28.08,-82.52,167500.0,57872.0,14959.0,37457.0,33624,Greater Carrollwood,FL,260000.0,343400.0,0.0
35.7,-77.9,95400.0,31942.0,15564.0,39723.0,27893,Wilson,NC,109900.0,0.0,0.0
34.3,-77.79,225500.0,66553.0,12846.0,31962.0,28411,Wilmington,NC,318950.0,440000.0,174000.0
33.64,-117.88,1000001.0,111109.0,15158.0,34797.0,92660,Newport Beach,CA,2195000.0,2300000.0,0.0
33.4,-101.9,120000.0,54784.0,12739.0,32277.0,79423,Lubbock,TX,198450.0,260950.0,0.0
36.3,-94.1,166400.0,61539.0,11738.0,33487.0,72758,Rogers,AR,344725.0,399900.0,0.0
37.8,-87.5,102600.0,40122.0,15667.0,38192.0,42420,Henderson,KY,169200.0,249900.0,0.0
30.46,-84.35,91100.0,16521.0,17216.0,46145.0,32304,Tallahassee,FL,99900.0,0.0,80700.0
35.9,-80.3,139600.0,45563.0,15023.0,37211.0,27295,Lexington,NC,172400.0,284990.0,0.0
35.33,-119.02,98800.0,35059.0,14981.0,48731.0,93304,Bakersfield,CA,174250.0,0.0,149949.5
38.85,-104.77,167000.0,38976.0,15662.0,35739.0,80909,Colorado Springs,CO,250000.0,0.0,215000.0
42.25,-83.18,62500.0,40700.0,14900.0,38098.0,48146,Lincoln Park,MI,85000.0,0.0,76449.0
48.2,-122.0,269200.0,65863.0,14912.0,40815.0,98223,Arlington,WA,394947.5,0.0,324900.0
39.96,-85.95,248000.0,99707.0,12084.0,35891.0,46037,Fishers,IN,338200.0,362990.0,0.0
40.52,-74.28,254000.0,45601.0,16211.0,53099.0,08861,Perth Amboy,NJ,262500.0,0.0,245000.0
42.02,-88.25,166200.0,53543.0,15546.0,50955.0,60120,Elgin,IL,179000.0,0.0,144950.0
26.3,-98.4,70000.0,29818.0,13832.0,57071.0,78574,Mission,TX,179000.0,0.0,0.0
35.6,-80.8,169100.0,53157.0,12884.0,34339.0,28115,Mooresville,NC,274990.0,348900.0,0.0
38.54,-121.39,201400.0,53432.0,15060.0,36628.0,95826,Rosemont,CA,334900.0,0.0,295000.0
30.7,-88.3,158900.0,45438.0,14954.0,36864.0,36608,Mobile,AL,209900.0,0.0,0.0
41.92,-87.81,231200.0,55554.0,15798.0,42920.0,60707,Elmwood Park,IL,263999.0,359900.0,120000.0
41.56,-93.81,206500.0,75144.0,10374.0,23625.0,50266,West Des Moines,IA,315000.0,364800.0,127500.0
42.37,-71.18,423600.0,87775.0,14746.0,32014.0,02472,Watertown,MA,599700.0,0.0,0.0
