"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"05641","Barre","VT","Barre","Washington County",2497,121450,119000,119500,122200,119500,120000,120000,125000,122500,118000,116450,118500,118000,114900,118000,119500,122500,127000,135000,127900,125900,122000,116450,118000,119000,122200,121250,121250,114900,119000,115000,114900,111950,111200,110000,115000,119000,119450,125000,125000,125000,125000,122950,125000,119450,119000,119000,115000,112900,115000,107500,115000,115000,115000,115000,116000,115000,115000,1e+05,105000,114950,112000,113250,113250,109900,105000,108950,114900,114950,115000,119000,122450,127500,128500,128000,127500,128900,125450,128950,125000,125000,120500,120500,122500,120000,120000,120000,124950,127950,129950,133450,134250,134475,134975,134975,134975,135950,129500,139900,135000,132500,129900,130000,137450,137000,137500,138950
"36870","Smiths","AL","Auburn-Opelika","Lee County",2498,112000,112500,114900,113700,116900,115950,119000,119900,115000,114950,114900,110000,112900,114900,113900,107750,107500,106950,108700,109900,109900,109900,106000,106500,105900,109900,107000,102250,99900,105900,104000,105000,103000,105450,99900,104900,102000,102000,104000,109500,105000,104900,104000,99900,107450,105000,107450,109400,109950,109900,109000,109900,109900,107450,104900,99900,99900,99900,99900,99900,99900,97900,98900,1e+05,106750,105950,105000,107000,107250,107250,104900,1e+05,104900,109900,109950,109900,109900,112900,110000,109900,109900,115000,114000,111500,112450,114950,114242,114900,117500,114900,117500,119400,119900,119900,119900,119900,119900,120000,119900,120000,121450,119600,117500,123500,121500,119600,121900
"07461","Wantage","NJ","New York-Newark-Jersey City","Sussex County",2499,229000,231000,229000,229000,229000,234950,230000,225000,220000,216900,215950,209500,199900,199900,204900,199900,199000,199900,199000,194900,189900,189000,185900,189900,184000,183000,184000,179900,181900,179900,189000,194500,185000,179000,174900,174900,179000,181200,184900,183700,179900,179900,179900,182450,189900,189900,186950,189450,189000,189900,194500,185000,195000,199450,199900,199900,199000,199000,189450,189000,180750,183000,179000,179000,189900,189000,189450,186750,184719,183609.5,186500,184809.5,184950,186150,187000,194950,194900,187100,186150,194900,186750,189900,185500,182400,179450,179000,187500,187801,195000,193450,195000,189450,181450,179900,179900,179900,169900,179900,176796,179450,179900,179900,187450,179900,179000,199900,199900
"14305","Niagara Falls","NY","Buffalo-Cheektowaga-Niagara Falls","Niagara County",2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53900,49950,49000,45450,49900,49900,48500,50000,49950,49200,54500,49450,49950,50000,50000,53000,59000,59000,54950,57000,49900,49999,47000,49900,49900,55000,55000,52499.5,49999,56315.5
"98274","Mount Vernon","WA","Mount Vernon-Anacortes","Skagit County",2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,153536,155176,156130,156072,148693,148693,148856,155536,162500.5,162977.5,163815,164810,177478.5,177190,169500,174561.5,169838,168412.5,168750.5,178813,187499,194500,197225,2e+05,190884,202749.5,211999,211749,200749
"46011","Anderson","IN","Indianapolis-Carmel-Anderson","Madison County",2502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,65000,64950,72900,71750,72900,71767,71400,75400,69900,67450,72900,75950,72900,62900,69200,72900,69949.5,69950,79900
"01247","North Adams","MA","Pittsfield","Berkshire County",2503,113000,109900,109000,109900,110950,112000,108500,110950,114000,119900,109500,99900,104900,112000,114950,114900,115000,109000,92500,104900,99450,99900,109000,105000,92200,95000,94950,89900,97000,91700,89900,89900,89900,84450,89000,89900,99000,98388.5,98388.5,92500,90000,94000,94250,97000,98500,98500,105000,98500,97750,97500,97950,97900,103250,99700,94700,94500,98500,99500,99900,99900,99900,99700,98000,105000,115400,116000,109900,117500,115000,115000,112000,110000,110000,109900,112900,112900,109900,110000,104900,99900,105900,105000,105000,105000,99000,94950,99000,99450,95000,99000,102450,112000,116900,119700,110950,112000,109900,116450,116450,114900,114950,109900,99900,99900,89900,99000,99000
"34996","Stuart","FL","Port St. Lucie","Martin County",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,89888,95000,95750,96500,98500,96500,101450,104500,99900,99900,109400,112000,111250,109888,114500,115900
"05478","Saint Albans","VT","Burlington-South Burlington","Franklin County",2505,159000,155000,149900,149900,157000,157000,156000,152000,143400,135000,129900,133500,139900,134900,141450,147400,152500,152500,149900,149900,151900,153000,152450,154000,151900,152000,151900,148500,149000,149900,153900,153900,149900,153900,149900,146500,149900,149700,149900,149900,149900,149900,148000,149500,149900,149900,159900,159900,162450,169450,159650.5,157400,155401,159900,155000,157000,149250,154900,155000,143900,139500.5,139900,152500,144000,149900,149900,163562.5,161450,159000,159000,149900,149900,152500,149000,159450,156500,153950,156500,159900,158500,158000,154000,151350,150000,148900,154900,160000,165000,167450,159900,159811,159722,159811,159900,159722,149900,134036,147500,140000,154450,152450,161500,169949.5,169000,172000,169999,175000
"74447","Okmulgee","OK","Tulsa","Okmulgee County",2506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49250,46000,45000,49200,49000,49700,47250,49000,53900,49500,56950,54800,55700,51950,53900,50000,50000,51250,49997.5,50000,53900,50000,54200
"01550","Southbridge","MA","Worcester","Worcester County",2507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142000,139900,127400,120450,139900,139500,134831,154900,169950,158700,160481,170500,169900,169900,169900,169900,159950,169900,159900,159900,159900,170000,169000,169000,164900,164159.5
"15666","Mt Pleasant","PA","Pittsburgh","Westmoreland County",2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,69000,67000,69000,69900,74900,70950,72000,69000,68450,69900,74900,69900
"16508","Erie","PA","Erie","Erie County",2509,,69900,73400,68900,69900,69000,69900,68950,69900,73900,71900,69200,66450,67950,68000,69900,69900,69900,69900,69900,69900,69900,69900,69000,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69200,69900,69900,73200,73500,72250,70500,73000,69900,69000,69900,69900,69450,67500,69450,69900,72000,72000,70000,70000,69900,69900,70000,70000,70000,74900,74900,74900,73250,73500,72900,72300,70000,70000,69900,69900,72500,72500,72500,74400,73900,73900,74400,69950,69900,69450,69900,70000,73200,72950,72900,69900,69900,69900,69900,69900,69900,69700,69900,68500,69900,72900,70000,73900,74900,74000,71000,69900,72450,70000,71176
"33605","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",2510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114500,114500,109900,102450,115000,124900,119400,116000,113000,119980,122500,129800
"62035","Godfrey","IL","St. Louis","Madison County",2511,79900,78900,79900,79900,85000,83900,83400,84050,83200,84050,85000,81000,82900,83900,79900,79000,78200,77950,79900,77300,79450,74500,74900,73250,73250,73900,69900,70000,71000,72950,79900,74400,72000,71500,73000,76950,79900,71500,79900,75000,79900,81900,79700,79250,79500,79400,75000,75000,77450,79900,79900,82500,82000,79900,79900,79400,79500,79500,79400,77900,75000,74950,74900,72250,72750,69900,71000,77900,75400,78500,76750,77250,75000,86450,89450,85000,85000,79900,79900,79900,86650,87450,89500,87400,85000,85000,83950,85000,86400,86900,89900,89900,89900,89900,88000,87950,87750,82500,79900,89950,94500,90000,90000,85035,89500,89500,88950
"15012","Rostraver","PA","Pittsburgh","Westmoreland County",2512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47450,49450,49900,49900,53000,54900,55000,54900,53000,50000,55900,53950,53000,54900,59900,60000,60000,54900,50000,54900,53000,55250,55000,54450,59900,61460.5,69000,69900,69900,69900,69900,68200,69900,60241,69000,69500,69700,74000,75000,69900
"27576","Selma","NC","Raleigh","Johnston County",2513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,113500,119900,125986,124900,121200,124900,121200,116750,117500,122450,119000,127900,123950,130043,139900,132125,135000,139900,144200,159500,159750
"46356","Lowell","IN","Chicago-Naperville-Elgin","Lake County",2514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119750,114736.5,119900,125000,125945,125000,125000,124900,124950,124950,126812.5,128300,129937.5,128200,118995,119685,118000,118000,100947.5,102500,116000,111612,131130,132697.5,132697.5,133697.5,132895,132900,129900,127700,141335,136250,142252.5,139005,139900,139500,139500,139627.5,139900,139500
"06468","Monroe","CT","Bridgeport-Stamford-Norwalk","Fairfield County",2515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209000,199900,186700,189900,202449.5,199450,190000,190000,199900,199900,204450,207000,204450,199950,2e+05,199900,199900,199900,199900,199900,203999,199900,199900,189900,197500,174900,184000,174900,174900,174900,194450,2e+05,2e+05,197800,212000,212000,211000,209950,209900,215000,216450,210000,209950,221250,218500,209900,209500,218500,210000,209450,209000,199900,189900,219200,204450,204450
"29568","Little River","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",2516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105490,107000,114990,119000,119000,119900,124999.5,125000,121045,117500,115150,115020,116622.5,115975,119900,121195,119900,125000,121070,114600,95250,99900,107900,119450,109900,102449.5,98900,99999,107200
"91384","Castaic","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467000,459000,449950,450000,450000,450640,459000,467000,475000,489000,489425,489000,489999,484000,479725,479500
"97051","Saint Helens","OR","Portland-Vancouver-Hillsboro","Columbia County",2518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,235450,239950,233950,235700,229000,231250,239450,250000,255000,265000,269950,269900,260000,269000,264900,259900,259900,264900,255000,267000,265000,265000,269900,270000,284950,285000,280000,283750
"48043","Mount Clemens","MI","Detroit-Warren-Dearborn","Macomb County",2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64900,59900,63250,62000,62000,62000,62000,60000,66250,69900,67450,67900,69950,65950,66900,68900,69900,69900,66900
"19602","Reading","PA","Reading","Berks County",2520,38500,39400,39900,39900,39900,39900,36700,37950,39900,36900,39900,39900,39900,39900,39900,38450,37000,36900,37000,39700,39900,38000,37000,36900,36450,35900,34900,34599.5,34900,34900,37600,36400,36900,38950,34900,34900,34400,34900,36000,36900,36000,34900,35000,35000,35950,35000,35000,35000,34000,35000,35000,36400,37400,39900,39900,38000,34900,34950,36400,35000,35950,35900,35900,38700,39900,39900,44900,47450,44950,44900,44700,43700,40000,42450,43700,42900,39900,42900,40500,43900,43900,44900,44400,42900,44900,47900,44900,44900,42900,44900,45000,45000,46450,45000,48950,45900,45000,44900,49800,51500,49900,51500,49900,49000,49900,50950,49900
"16502","Erie","PA","Erie","Erie County",2521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59450,58000,59900,57500,59500,59900,59900,62225,59900,59900,59900,59900,62500,65000,62500,62750,63000,61950,64500,59900
"47904","Lafayette","IN","Lafayette-West Lafayette","Tippecanoe County",2522,62900,62500,60000,65000,65000,65000,67250,69500,65900,65000,65000,64000,65000,62450,60000,62900,67950,67750,68450,66700,65000,66000,64900,65000,61250,60000,65000,65000,64900,65000,65000,65000,65000,65000,64900,62500,60000,60000,63500,65000,64900,65000,64900,63999.5,64900,63999,62200,59900,61500,64200,64900,69900,67900,67700,67950,65900,68900,64450,62750,64900,65000,64950,64900,65000,67500,64900,64900,62750,67000,67450,64900,64900,67450,65000,68000,65000,65000,65000,67950,71999,69949.5,69999,69900,72000,67750,67500,68700,71000,69900,71000,73000,72000,70950,75000,67450,68000,69900,65450,69000,70000,65450,75000,82000,75000,85000,76900,77450
"99517","Anchorage","AK","Anchorage","Anchorage Borough",2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000,194900,178000,181500,184900,177000,195000,199000,199450,199000,197500,189900,179500,177500,187500,183450,183950,192074.5,192074.5,196000,189450,183000,186950,184900,184500,182750,188749.5,182250,180000,185450,181950,185450,185900,210000,192450
"02911","North Providence","RI","Providence-Warwick","Providence County",2524,155000,159900,157900,159000,154900,154900,149900,154000,154000,144500,149900,144900,144428,139919,144214,149900,144900,143900,142200,141110,149000,144900,137900,135350,129900,129900,128000,134950,135800,136900,129900,139450,145000,143950,139900,142000,139000,139000,139000,139000,134900,134900,134900,140900,144900,144900,139900,149900,149900,144900,148450,149000,144950,144500,149000,139000,141200,139900,134250,134000,131900,135000,144950,148900,154900,156700,155950,154900,144450,144995,159000,159900,159900,148000,150000,154900,159900,159900,152450,164999.5,159900,150000,149825,142000,149900,155000,156950,159000,167000,177350,175000,182400,178350,173000,185000,183450,179000,179900,189000,199900,199900,204900,204900,199900,199450,199900,212400
"08232","Pleasantville","NJ","Atlantic City-Hammonton","Atlantic County",2525,125000,120000,130000,139700,139000,129450,119900,119900,124769,119900,119000,114900,110515,102450,99900,99000,99000,99900,98750,95800,91950,90000,92900,90000,89950,89900,87500,84000,83450,80000,80000,79900,79900,76700,78250,74237.5,74900,74400,77000,74400,74900,74950,75000,79000,75000,79000,79000,79900,80000,74900,79900,79000,79000,79950,79000,79000,79900,79000,75000,75000,70000,71000,69900,69700,65000,65000,65000,66500,69500,65000,65000,65000,69000,62500,63000,64900,58000,59950,60000,63530,59900,59900,59900,59000,57750,59900,58500,59900,55000,59900,58000,59900,59900,60361,64900,59000,58500,57250,59900,67950,65008,66246,69900,69721,69900,79900,79900
"05201","Bennington","VT","Bennington","Bennington County",2526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,114900,115000,115000,114950,115000,109900,109900,109950,109900,107700,109900,110000,109900,106450,108250,109900,109900,109950,104950,102400,99450,102400,104450,99000,99500,98500,97700,96450,97200,94800,98500,97250,95000,98500,1e+05,109900,109900,109900,112000,109000,109900,109450,108000,109000,109000,109450,109000,109000,109000,109000,107000,107000,107000,107000,105000,105000,105000,109000,110000,110000,105900,105000,1e+05,110000,114950,115000,119900,119900,114700,114700,114950,109000,114900,115750,118250,114700,112900
"94519","Concord","CA","San Francisco-Oakland-Hayward","Contra Costa County",2527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340000,372000,375000,368250,375000,379000,376950,379900,379900,379900,384500,390000,385000,374950,379250,399950,399950,399925,405000,399900,399000,399900,399950,417450,419900,4e+05,425000,449900,449950,459000,467000,445000,430000,427500,487000,479950,450000,474950,498940,498880,498000,497750,485000,489000,489000,499999,519000,510000,528000,529500,524950,524950,508000,509000,536988,549000,525000,519000,513594.5,549000,559950,569000,569000,569000,576944,554000,549950,548888
"40212","Louisville","KY","Louisville/Jefferson County","Jefferson County",2528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,35000,35000,38000,39900,36000,35000,38722,36000,34500,32000,33250,35950,35000,36950,35750,35000,32750,32604,35000
"18337","Dingman","PA","New York-Newark-Jersey City","Pike County",2529,219900,219000,219000,219900,219000,219000,215000,219000,219900,219000,208000,199935,189000,189000,189000,189000,179900,179000,179000,174900,179000,169900,159000,159000,159000,141550,149900,139900,144750,148950,149000,149900,149950,152450,158950,149900,153000,158500,168950,169000,169000,165000,159900,159999.5,165000,169000,169900,162000,159700,159250,169000,169900,175000,179900,184900,184900,184350,184900,180000,179900,179445,183000,181000,186850,189000,189000,189000,188650,189400,186250,189000,185000,176700,175000,169999,185000,189000,189000,189450,187250,185000,185000,183200,184900,181000,179000,179000,175805,179900,193900,189450,179900,181700,175000,183523.5,180301,179900,179900,168750,169900,169900,183221,189000,187000,179999,195000,194950
"33034","Florida City","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",2530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93500,99947.5,101000,99947.5,99800,99800,99850,110000,110000,116500,113000,112500,112500,117000,122499.5,120000,119950,121950,120000,118000,121250,124900,125000,125000,125000,128250,130000,130000,144500,146500,146500,146500
"85139","Maricopa","AZ","Phoenix-Mesa-Scottsdale","Pinal County",2531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109200,110500,116900,118900,118650,123200,125000,125000,125000,125250,129900,129900,129900,130000,134750,129900,129575,128900,129900,130000,135000,134950,130000,130900,134950,134900,138000,138900,139900,139900,139788,139900,141900,139900,144400,149500,149250,148900,147900,149685,155000,157500,160000,159000,157500,157350,159900,164800,164990,164900,166888,168950,167500,169900,174450,169900,174999,169450,168500,169900,169950,169900,173200,178950,177070.5,181700,185000,185000,184900
"18428","Blooming Grove","PA","New York-Newark-Jersey City","Pike County",2532,169900,172400,174900,169900,174900,179000,179000,179000,179000,175000,169900,169900,169700,159900,159900,169250,169000,164950,164000,165000,169000,168500,159000,155900,154500,159000,159000,159000,149900,159000,159000,149949.5,149000,149000,139900,144900,140000,139000,145000,149000,149000,149999.5,159000,156950,159000,158900,150000,159000,153500,150000,155999.5,155999.5,154900,154000,156950,154999,152499.5,159000,159000,158950,150000,144500,139000,139900,149950,149997.5,150000,156300,157250,158125,159000,152500,149000,149000,149000,154900,149700,149000,149000,149900,150000,149000,149950,154900,154900,149749.5,155000,157500,156250,154500,155000,159000,159000,152345,154500,155000,153000,159450,155000,159000,152500,154750,157500,159000,160750,163700,159000
"23605","Newport News","VA","Virginia Beach-Norfolk-Newport News","Newport News City",2533,139900,145900,146450,149500,148250,140000,145000,140000,139950,134997,131400,129900,129900,129900,125000,128750,130900,125000,124850,124900,125000,125000,125000,119900,127000,125000,120000,120450,124950,125000,125000,124000,119900,119900,123400,121900,119200,119950,114900,110000,110000,109950,104900,104900,114000,117450,116225,110750,118900,114450,115000,115300,118150,118900,115000,115000,115000,115000,117000,117000,117900,118500,120350,120700,119900,114950,118000,115900,112700,111350,115900,119000,119000,117900,120000,118000,118950,116450,115000,111500,115000,121500,118250,123700,119900,119169,120948.5,127000,125000,125000,127500,123700,124450,123250,119450,122000,124950,125000,125000,121200,129200,119000,119000,115000,115500,109000,114700
"16105","Neshannock","PA","New Castle","Lawrence County",2534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39900,41000,41000,44500,41000,44400,47900,44550,49900,48000,46750,44899.5,44000
"30273","Rex","GA","Atlanta-Sandy Springs-Roswell","Clayton County",2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,67000,67900,68000,68500,69900,69900,69900,69400,69945,69995,73900,74700,74200,75999,75499.5,76450,79999,80000,75000,80000,80950,80500,81900,84900,85000,85000,86400,87500,88000,89900,89900,89949.5,90400,101449.5,96900,99900,99972.5,99900,106500,114147.5,110000,109900,116500,119445,119990,119900,121990,119000,124990,121669,122800,120000,120000,120000,112000
"30179","Temple","GA","Atlanta-Sandy Springs-Roswell","Carroll County",2536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85750,89000,89900,89900,89900,84900,83500,86900,87000,86900,87000,89900,92050,94900,95400,95150,95400,99900,99900,94950,99900,99900,99900,104900,104900,104900,102000,105400,107150,108450,115000,124900,120000,124200,120000,120000,124000,119900,128500,127655,125900,128900,129000,137000,139700,139700,139900,144245,139900,143759
